id,name,neighbourhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_is_superhost,instant_bookable
913387860559577849,The Goodale Overlook - 2 Bed 3 Bath,Neighborhood highlights,39.97482,-83.00949,Entire home/apt,Entire rental unit,151,1,37,1.33,353,f,t
913827695030964354,Luxury 1 Bedroom in Grandview,Neighborhood highlights,39.9880784,-83.0325291,Entire home/apt,Entire rental unit,89,2,59,2.32,86,f,t
913829924242302587,Cozy 2-Bed Near OSU Campus,Neighborhood highlights,40.023858,-83.0287377,Entire home/apt,Entire rental unit,73,2,62,2.32,234,f,t
914621090122165675,Spacious Studio - Historic Woodland,Neighborhood highlights,39.96834,-82.95432,Entire home/apt,Entire rental unit,73,2,10,0.39,339,t,f
915081033862875838,Newly Remodel Near Downtown 4 Bedroom/GAME ROOM!,Neighborhood highlights,39.9562329,-82.95631314,Entire home/apt,Entire home,98,21,8,0.3,247,f,t
915892791792699682,The Goodale Retreat - 2 BR 2Bath,Neighborhood highlights,39.9748239,-83.009485,Entire home/apt,Entire rental unit,127,1,22,0.84,351,f,t
915952871960587476,Chic | Townhome | Fenced Yard | Columbus | NCH,Neighborhood highlights,39.93321,-82.98348,Entire home/apt,Entire townhouse,111,30,5,0.2,357,t,f
915965419896138976,Updated | Townhome | Columbus | NCH,Neighborhood highlights,39.93353,-82.98189,Entire home/apt,Entire townhouse,111,30,6,0.23,268,t,f
916472903840948641,The Cozy Cape Cod,Neighborhood highlights,40.02054,-82.98912,Entire home/apt,Entire home,197,2,47,1.89,70,f,t
916905348666918959,Tranquil Dublin Bungalow 4 min from Bridgepark,Neighborhood highlights,40.08367,-83.10207,Entire home/apt,Entire home,327,3,100,3.83,287,t,t
918038315299588841,The Slate Estate,Neighborhood highlights,39.98742,-83.00118,Entire home/apt,Entire home,435,2,26,0.99,265,t,f
918602397876885114,A Smooth Penthouse,Neighborhood highlights,39.9642762,-82.9977787,Entire home/apt,Entire loft,106,30,10,0.4,356,t,f
918760807123795229,Highland House Columbus,Neighborhood highlights,39.98074,-83.01105,Entire home/apt,Entire home,128,30,35,1.32,358,t,f
920437919845558849,The City Cottage - Unique and Cozy,Neighborhood highlights,39.95834,-83.02548,Entire home/apt,Entire home,89,1,35,1.31,365,f,t
922762159799418019,Full House mins to NCH & OSU!,Neighborhood highlights,39.9458,-82.95698,Entire home/apt,Entire home,205,30,16,0.71,265,t,f
923130742740778032,204B | Luxury Studio Suite | Downtown Columbus,Neighborhood highlights,39.9583,-83.00046,Entire home/apt,Entire rental unit,142,1,25,0.95,0,t,f
923842161427320194,203B | Urban Escape with Gym + Coffee Shop + Bar,Neighborhood highlights,39.95726519999999,-83.0000025,Entire home/apt,Entire rental unit,136,1,27,1.04,0,t,f
923862826124666095,117B | Luxury Studio Suite | Downtown Columbus,Neighborhood highlights,39.95761,-82.99937,Entire home/apt,Entire rental unit,138,1,19,0.75,0,t,f
923880283490901188,Beechwold Retreat - Clean & Conveniently located,Neighborhood highlights,40.05591,-83.01738,Entire home/apt,Entire home,98,2,91,3.71,148,t,f
924827246152456894,Stunning 1 Bedroom Luxury unit with a Pool,Neighborhood highlights,39.9880784,-83.0325291,Entire home/apt,Entire rental unit,132,2,46,1.75,176,f,t
928812508638916200,Relaxing Royal York Apartment,Neighborhood highlights,39.96661,-82.96212,Entire home/apt,Entire rental unit,153,2,1,0.04,363,f,f
929209590515316487,The Hideout - Centrally Located!,Neighborhood highlights,39.96285,-82.96919,Entire home/apt,Entire guesthouse,101,2,40,1.54,236,f,t
930398265352256729,Convenient Stay Downtown! Pets are Welcome!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,235,1,45,2.42,288,f,t
930400753690271402,"You Found it! Pet-Friendly, Near Victorian Village",Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,256,1,1,0.07,299,f,t
930409809868801463,Vacation is Calling! Pets are Welcome Here!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,50028,1,4,0.24,303,f,t
930412199737112272,Affordable Getaway! Pets are Allowed Here!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,40028,1,1,0.17,302,f,t
930424044162950990,Look No More! Pets are Welcome Here!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,50028,1,1,0.07,273,f,t
930449600936947428,Enjoy 2 Posh Units Downtown! Pet are Welcome Here!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,469,1,4,0.15,287,f,t
932625493336905975,The Schumacher Townhouse - 2 BR,Neighborhood highlights,39.9481495,-82.9874882,Entire home/apt,Entire rental unit,116,30,14,0.58,330,f,t
932720775859019827,2-story 2/1 Apt under a mile to 161 & 71!,Neighborhood highlights,40.08512,-82.99325,Entire home/apt,Entire townhouse,76,1,46,1.74,259,f,t
934031622043036425,"Brick & Loft, 5 bed Home, Historic German Village",Neighborhood highlights,39.9521475,-82.9947022,Entire home/apt,Entire home,138,2,85,3.2,87,t,t
937878995069105160,Brickhaus 5 BED HOME,Neighborhood highlights,39.9521084,-82.9946523,Entire home/apt,Entire home,164,2,95,3.66,79,t,t
939029791087461992,Comfortable & Roomy - Work & Family Friendly for 7,Neighborhood highlights,40.06347,-83.01564,Entire home/apt,Entire home,136,1,94,3.58,350,t,f
939330399199054418,Stylish Loft with King Bed - Two Parking Spots,Neighborhood highlights,39.952526787172346,-82.99384798,Entire home/apt,Entire condo,157,2,232,8.92,290,t,f
940742751283035683,Bamboo Retreat- Private Parking -New Reno -Central,Neighborhood highlights,39.97708,-83.00854,Entire home/apt,Entire home,129,2,103,3.92,171,f,t
940791821179003946,Cozy Condo On Collins- Walk to High St /Dtown /OSU,Neighborhood highlights,39.97734,-83.00905,Entire home/apt,Entire rental unit,103,2,80,3.03,166,f,t
941538521675757727,The Schumacher Place - NEW 2 BR,Neighborhood highlights,39.94815,-82.98749,Entire home/apt,Entire rental unit,90,1,24,1.36,329,f,t
942572391777300138,Northmoor Manor,Neighborhood highlights,40.03526,-83.0167,Entire home/apt,Entire home,424,2,21,0.87,173,t,f
942731492474298817,Luxury close to Children’s Hospital,Neighborhood highlights,39.94436,-82.99466,Entire home/apt,Entire home,518,1,35,1.34,76,t,f
943571170965013472,Winterfell Wonderland with dedicated work space,Neighborhood highlights,39.9133,-82.84003,Private room,Private room in home,66,30,17,0.66,357,f,t
944824864691631646,Big City Living at its Best!,Neighborhood highlights,39.9686936,-82.9664061,Entire home/apt,Entire rental unit,79,1,28,1.07,353,f,t
945657712977559613,Winterfell - Duplex close to OSU/Short North,Neighborhood highlights,39.99421,-82.99793,Entire home/apt,Entire townhouse,115,2,68,2.6,357,t,f
946414038990710540,Charming Master Suite,Neighborhood highlights,39.91492,-82.83995,Private room,Private room in home,89,14,12,0.49,363,f,f
947819719454058769,Cozy Home in Short North! Walk to Downtown & OSU,Neighborhood highlights,39.98307954949509,-83.00525309,Entire home/apt,Entire home,231,1,59,2.51,14,t,f
949876579577092106,Luxury 3-Bed Near Downtown,Neighborhood highlights,39.9880784,-83.0325291,Entire home/apt,Entire rental unit,141,2,71,2.8,154,f,t
951641799898716422,Sweet dreams at Moochies,Neighborhood highlights,40.0430287,-82.98756402,Entire home/apt,Entire home,192,2,40,1.62,340,t,f
953063462062138731,Dublin Columbus Border,Neighborhood highlights,40.0800019,-83.0950923,Entire home/apt,Entire home,144,2,94,3.92,311,t,f
953870937247740245,Modern 2BR | Driveway Parking | Near Hospitals/OSU,Neighborhood highlights,39.98612,-82.98129,Entire home/apt,Entire rental unit,68,28,7,0.39,88,f,f
957239844877017510,3-BR patio haven near downtown,Neighborhood highlights,40.0108,-82.98491,Entire home/apt,Entire home,147,1,50,1.99,179,t,t
957434081965264478,German Village Gem: Steps from Schiller Park!,Neighborhood highlights,39.94433,-82.99117,Entire home/apt,Entire rental unit,84,2,109,4.34,214,t,f
957467349665434367,The Willem:  Steps from Schiller Park!,Neighborhood highlights,39.945,-82.99073,Entire home/apt,Entire rental unit,121,2,115,4.79,213,t,f
958007203112979812,The Loft @ Columbus Center 3,Neighborhood highlights,39.96354,-82.97415,Entire home/apt,Entire loft,111,2,9,0.38,0,f,t
958777052959752322,Modern Luxury in Downtown Cbus,Neighborhood highlights,39.96539775613214,-82.96467198,Entire home/apt,Entire home,843,2,61,2.42,340,f,t
959235036781400144,Hancock | Near OSU Riverside w Tennis Court & Pool,Neighborhood highlights,40.05063,-83.04672,Entire home/apt,Entire rental unit,56,28,1,0.07,351,f,f
959487404093717085,"Relax and Recharge! Pet-Friendly, 4 Comfy Units!",Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,938,1,1,0.05,287,f,t
960901813112339381,"Fire Pit, Fenced-in Yard, Grill: Cozy Ohio Retreat",Neighborhood highlights,40.06455,-82.95921,Entire home/apt,Entire home,161,30,9,0.35,332,f,t
961532188048835193,3 Bdrm House Near Easton Mall & CMH,Neighborhood highlights,40.01449,-82.94995,Entire home/apt,Entire home,87,30,1,0.05,168,f,f
962540272674976477,"Home near Easton/Airport, 3BR. Fenced yard.",Neighborhood highlights,40.04401998618901,-82.90110691,Entire home/apt,Entire home,126,2,81,3.18,333,t,f
962813077514002260,Swim & Stay | Luxury 90 Degree Heated Private Pool,Neighborhood highlights,39.98101647,-83.00732587,Entire home/apt,Entire townhouse,252,2,132,5.4,294,t,f
964399464031971484,Lovely Blue Boho 1BR Suite - Columbus!,Neighborhood highlights,39.9566145,-82.9941023,Entire home/apt,Entire rental unit,84,1,38,1.51,355,f,t
965459385920887847,Urban Stay w/Game Room | 15 Min to OSU Stadium,Neighborhood highlights,40.08248,-82.9697,Entire home/apt,Entire home,102,1,59,2.64,235,t,f
965982977344617939,Schiller Park Cottage!,Neighborhood highlights,39.9403891,-82.9926779,Entire home/apt,Entire home,140,1,103,4.1,329,f,t
966133844316770426,2 br Cute Cozy 1st floor flat,Neighborhood highlights,39.94298,-82.90565,Entire home/apt,Entire rental unit,60,30,21,0.86,337,f,f
966540947395448010,"Clintonville Guest Room- Central, Quiet, Parking",Neighborhood highlights,40.04796,-83.0114,Private room,Private room in home,64,2,17,0.75,11,t,f
968839499173642645,Luxury Home | Walk to OSU | Private Yard | Garage,Neighborhood highlights,39.9859982,-83.0181584,Entire home/apt,Entire home,362,2,65,2.58,337,t,f
970182752951735803,215B | Welcome Home! Enjoy Onsite Gym +Coffee +Bar,Neighborhood highlights,39.95804,-82.99883,Entire home/apt,Entire rental unit,116,1,16,0.67,0,t,f
973364499308062113,Room in Historic grand home!{1},Neighborhood highlights,39.97072,-82.97069,Private room,Private room in home,28,30,4,0.28,186,t,t
973414509698518148,Sams Spot II - Renovated 1915 Home + Porch & Patio,Neighborhood highlights,39.99282,-82.99856,Entire home/apt,Entire home,163,1,57,2.43,226,t,t
973861723913358454,German Village Haus - Pets Allowed!,Neighborhood highlights,39.94547,-82.99712,Entire home/apt,Entire rental unit,99,1,154,6.31,332,t,t
973893384059275698,MCM Cottage Bliss,Neighborhood highlights,39.93687,-82.99137,Entire home/apt,Entire home,175,3,84,3.96,331,t,f
973943887854744080,The Vintage Getaway - 3 Bedrooms - Columbus!,Neighborhood highlights,39.9387028,-82.9877063,Entire home/apt,Entire home,78,30,16,0.69,344,f,t
974068499677194885,"Downtown, 3 BR, 2 ba, garage, fenced backyard",Neighborhood highlights,39.9503353,-83.0297295,Entire home/apt,Entire home,136,25,105,4.25,266,t,t
975303568996017786,Oakwood South-3BR|1BA|Townhouse|Near OSU|Downtown,Neighborhood highlights,39.94056,-82.97012,Entire home/apt,Entire townhouse,87,30,3,0.14,31,t,f
975351118954538482,Spacious 4BR w/ Game Room & Yard Walk to OSU,Neighborhood highlights,39.98884,-82.99685,Entire home/apt,Entire home,209,2,52,2.11,344,t,t
975916196270361223,Entire Central Columbus Home!,Neighborhood highlights,40.0917754,-82.9797456,Entire home/apt,Entire home,243,2,47,2,244,t,f
976985760502371914,Satis Sage by TyKen - 5 Mins from CMH/Downtown CO,Neighborhood highlights,40.00043,-82.94305,Entire home/apt,Entire home,179,2,3,0.16,89,t,f
978432496691750135,Fenced in Private Yard in Harrison West Near OSU,Neighborhood highlights,39.9822,-83.01798,Entire home/apt,Entire home,169,2,57,2.32,66,t,f
979984900948863617,Secluded Downtown Hideout,Neighborhood highlights,39.96517,-82.9937,Entire home/apt,Entire home,93,30,8,0.38,210,f,f
981035540987288563,The Dazzling Star! Two minute walk to High Street!,Neighborhood highlights,39.98269,-83.00571,Entire home/apt,Entire rental unit,86,2,76,3.21,239,f,t
982821976155452928,"The Lola | Walk To Campus, Gym, Massage Chair",Neighborhood highlights,39.98815,-83.01219,Entire home/apt,Entire townhouse,252,1,93,4.37,345,t,f
983354705101707252,Pinball House | Pet-Friendly | Quiet Neighborhood,Neighborhood highlights,40.06808,-82.98915,Entire home/apt,Entire home,129,2,20,0.97,180,t,f
984042867215828288,The Short North Star! Two Bed with Free Parking!,Neighborhood highlights,39.98239,-83.00701,Entire home/apt,Entire rental unit,79,1,114,4.72,215,f,f
985383099252247950,Simple and cozy…,Neighborhood highlights,40.1313622,-82.9816611,Private room,Private room in home,58,1,35,1.62,149,t,f
985539279495224104,The Polish House - Quiet - Central - 2BR - W/D,Neighborhood highlights,40.05937,-83.00293,Entire home/apt,Entire home,84,2,116,5.45,203,t,t
985621537560195587,Contemporary Vintage Home (Near Downtown!),Neighborhood highlights,39.9598584,-82.9663518,Entire home/apt,Entire home,99,30,66,2.73,250,f,t
985662827893320139,Secluded Room Walkable To OSU Campus & Med Center!,Neighborhood highlights,39.9916539,-83.011274,Private room,Private room in home,49,3,91,3.74,275,t,t
986429670915287438,"Stylish 3BR Near OSU, Downtown, & Fairground",Neighborhood highlights,39.99429,-82.98113,Entire home/apt,Entire home,141,2,68,2.81,31,t,f
986696522261275729,Excellent Location Downtown! Pet-Friendly!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,50028,1,5,0.63,289,f,t
986696523398010089,Close to Attractions! Near Jack Nicklaus Museum,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,50028,1,45,1.97,289,f,t
986696530694898208,"Best Value, Quality Stay! Pets are Welcome",Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,50028,1,3,0.13,289,f,t
986832328739862184,Room in Historic grand home!{3},Neighborhood highlights,39.9705,-82.97012,Private room,Private room in home,25,30,5,0.21,260,t,t
986833933947399359,Room in Historic grand home! {2},Neighborhood highlights,39.97253,-82.9724,Private room,Private room in home,26,30,8,0.35,364,t,t
986872937508140508,219B | The Urban Retreat |  Downtown Columbus,Neighborhood highlights,39.9564,-83.00021,Entire home/apt,Entire rental unit,118,1,47,1.96,0,t,f
986979705927245677,Schwartz Castle German Village,Neighborhood highlights,39.9523443,-82.9957032,Entire home/apt,Entire home,429,2,21,1.33,278,t,t
987768539902298256,LUXE Vic Village Townhouse,Neighborhood highlights,39.977873,-83.010399,Entire home/apt,Entire townhouse,225,2,33,1.37,332,t,t
989038362486288531,Entire Flat | Garage | Fenced Yard | Columbus,Neighborhood highlights,40.06117,-82.98469,Entire home/apt,Entire home,93,30,4,0.22,266,t,f
990603466708884600,Downtown Columbus Condo | Sleeps 12 + Arcade,Neighborhood highlights,39.94708,-82.9802,Entire home/apt,Entire condo,135,1,109,4.55,356,f,f
993221707757696262,Downtown Holiday Spree! Pets are Welcome!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,235,1,15,0.66,288,f,t
993225924633790282,2 Posh Pet-Friendly Units! Holiday in Downtown!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,469,1,2,0.13,287,f,t
993229892368136350,3  Pet-Friendly Units With Garden!,Neighborhood highlights,39.96874,-83.00042,Private room,Room in hotel,704,1,1,0.05,287,f,t
994396974744536316,The Columbus Haven-Near OSU & Downtown,Neighborhood highlights,40.013158,-83.0107582,Entire home/apt,Entire rental unit,124,1,102,4.27,255,f,t
994933097197827770,Bespoke Short North Oasis-FLAT,Neighborhood highlights,39.97967,-83.00133,Entire home/apt,Entire rental unit,117,1,122,5.39,301,t,f
994986930531393975,Quiet&Cozy 2 Bed Condo Flat  @N. Cbus/ Worthington,Neighborhood highlights,40.12011,-82.99796,Entire home/apt,Entire condo,85,30,7,0.46,145,t,f
995459862733845360,3rd Ave Cottage - Close to Short North & Downtown,Neighborhood highlights,39.98237,-82.99889,Entire home/apt,Entire home,146,2,46,2.14,342,t,f
999904964651182196,Charming One Bedroom Condo,Neighborhood highlights,39.95745,-83.08187,Entire home/apt,Entire condo,104,1,76,3.37,259,t,f
1000637489089938969,201B | Urban Retreat | Lux Suite Downtown Columbus,Neighborhood highlights,39.95772,-83.00115,Entire home/apt,Entire rental unit,120,1,18,0.77,0,t,f
1000645092029118307,Jaeger Haus - Amazing Home in German Village!,Neighborhood highlights,39.9391601,-82.9909226,Entire home/apt,Entire home,150,1,35,1.48,350,f,t
1000668440001376713,212B | The Urban Suite | Downtown Columbus,Neighborhood highlights,39.95766,-83.00111,Entire home/apt,Entire rental unit,117,1,20,0.86,0,t,f
1000673788459291069,"113B | DT CBUS, Gym, Bar & Coffee Shop Onsite",Neighborhood highlights,39.95617,-82.99885,Entire home/apt,Entire rental unit,121,1,27,1.16,0,t,f
1000689168190754679,Modern | 2BR | Balcony | Columbus | NCH,Neighborhood highlights,39.95004,-82.96588,Entire home/apt,Entire rental unit,96,30,2,0.1,272,t,f
1000698440077684219,119B | Luxury Studio Suite | Downtown Columbus,Neighborhood highlights,39.95704,-83.00092,Entire home/apt,Entire rental unit,118,1,45,1.93,0,t,f
